Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,reaction time,key pressed,builtin rt,end_time,start_time,response,
63,1601310140533,28/09/2020 16:22:20,1601310137773,2,28/09/2020 18:22:17,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,48,40,48.08499995851889,1601310137672,1601310137624,,
64,1601310140674,28/09/2020 16:22:20,1601310137920,2,28/09/2020 18:22:17,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,42,40,40.94999999506399,1601310137818,1601310137776,,
65,1601310140834,28/09/2020 16:22:20,1601310138072,2,28/09/2020 18:22:18,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,48,40,47.24499996518716,1601310137970,1601310137922,,
66,1601310140990,28/09/2020 16:22:20,1601310138234,2,28/09/2020 18:22:18,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,60,40,58.95999999484047,1601310138133,1601310138073,,
67,1601310141131,28/09/2020 16:22:21,1601310138385,2,28/09/2020 18:22:18,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,47,40,45.70499999681488,1601310138284,1601310138237,,
68,1601310141302,28/09/2020 16:22:21,1601310138547,2,28/09/2020 18:22:18,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,58,40,56.37500004377216,1601310138446,1601310138388,,
69,1601310141475,28/09/2020 16:22:21,1601310138694,2,28/09/2020 18:22:18,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,45,40,44.399999955203384,1601310138593,1601310138548,,
70,1601310141615,28/09/2020 16:22:21,1601310138855,2,28/09/2020 18:22:18,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,58,40,57.850000041071326,1601310138753,1601310138695,,
71,1601310141756,28/09/2020 16:22:21,1601310139003,2,28/09/2020 18:22:19,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,44,40,42.89499996230006,1601310138902,1601310138858,,
72,1601310142053,28/09/2020 16:22:22,1601310139172,2,28/09/2020 18:22:19,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,66,40,66.30999996559694,1601310139070,1601310139004,,
73,1601310142194,28/09/2020 16:22:22,1601310139319,2,28/09/2020 18:22:19,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,43,40,41.650000028312206,1601310139218,1601310139175,,
74,1601310142944,28/09/2020 16:22:22,1601310140191,2,28/09/2020 18:22:20,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,769,40,767.8600000217557,1601310140089,1601310139320,,
75,1601310143100,28/09/2020 16:22:23,1601310140345,2,28/09/2020 18:22:20,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,52,40,51.324999949429184,1601310140244,1601310140192,,
76,1601310143272,28/09/2020 16:22:23,1601310140508,2,28/09/2020 18:22:20,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,58,40,57.330000039655715,1601310140406,1601310140348,,
77,1601310143412,28/09/2020 16:22:23,1601310140656,2,28/09/2020 18:22:20,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,44,40,42.97000000951812,1601310140555,1601310140511,,
78,1601310143585,28/09/2020 16:22:23,1601310140804,2,28/09/2020 18:22:20,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,46,40,44.89999997895211,1601310140703,1601310140657,,
79,1601310143725,28/09/2020 16:22:23,1601310140975,2,28/09/2020 18:22:20,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,64,40,62.61000002268702,1601310140873,1601310140809,,
80,1601310143866,28/09/2020 16:22:23,1601310141115,2,28/09/2020 18:22:21,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,37,40,37.64499997487292,1601310141014,1601310140977,,
81,1601310144491,28/09/2020 16:22:24,1601310141269,2,28/09/2020 18:22:21,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,52,40,51.76000000210479,1601310141168,1601310141116,,
82,1601310144615,28/09/2020 16:22:24,1601310141419,2,28/09/2020 18:22:21,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,47,40,46.879999979864806,1601310141317,1601310141270,,
83,1601310144615,28/09/2020 16:22:24,1601310141419,2,28/09/2020 18:22:21,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,,,,,,,
84,1601310144615,28/09/2020 16:22:24,1601310141420,2,28/09/2020 18:22:21,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,,,,,,,
85,1601310144615,28/09/2020 16:22:24,1601310141570,2,28/09/2020 18:22:21,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,50,40,49.630000023171306,1601310141470,1601310141420,,
86,1601310144615,28/09/2020 16:22:24,1601310141571,2,28/09/2020 18:22:21,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,,,,,,,
87,1601310144615,28/09/2020 16:22:24,1601310141747,2,28/09/2020 18:22:21,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,74,40,73.37499997811392,1601310141645,1601310141571,,
88,1601310144709,28/09/2020 16:22:24,1601310141906,2,28/09/2020 18:22:21,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,57,40,56.18499999400228,1601310141805,1601310141748,,
89,1601310144803,28/09/2020 16:22:24,1601310142061,2,28/09/2020 18:22:22,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,52,40,51.62500002188608,1601310141959,1601310141907,,
90,1601310145006,28/09/2020 16:22:25,1601310142241,2,28/09/2020 18:22:22,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,78,40,77.23499997518957,1601310142139,1601310142061,,
91,1601310145147,28/09/2020 16:22:25,1601310142399,2,28/09/2020 18:22:22,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,54,40,52.58999997749925,1601310142298,1601310142244,,
92,1601310145335,28/09/2020 16:22:25,1601310142573,2,28/09/2020 18:22:22,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,72,40,72.02999998116866,1601310142472,1601310142400,,
93,1601310145522,28/09/2020 16:22:25,1601310142762,2,28/09/2020 18:22:22,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,87,40,86.32500004023314,1601310142661,1601310142574,,
94,1601310145709,28/09/2020 16:22:25,1601310142929,2,28/09/2020 18:22:22,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,63,40,62.64499999815598,1601310142828,1601310142765,,
95,1601310145834,28/09/2020 16:22:25,1601310143079,2,28/09/2020 18:22:23,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,45,40,44.20499998377636,1601310142977,1601310142932,,
96,1601310146006,28/09/2020 16:22:26,1601310143253,2,28/09/2020 18:22:23,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,69,40,67.73499998962507,1601310143151,1601310143082,,
97,1601310146178,28/09/2020 16:22:26,1601310143420,2,28/09/2020 18:22:23,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,62,40,61.45500001730397,1601310143318,1601310143256,,
98,1601310146334,28/09/2020 16:22:26,1601310143586,2,28/09/2020 18:22:23,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,63,40,62.719999987166375,1601310143484,1601310143421,,
99,1601310146475,28/09/2020 16:22:26,1601310143729,2,28/09/2020 18:22:23,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,43,40,42.10999998031184,1601310143629,1601310143586,,
100,1601310146648,28/09/2020 16:22:26,1601310143897,2,28/09/2020 18:22:23,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,65,40,64.75499999942258,1601310143795,1601310143730,,
101,1601310146788,28/09/2020 16:22:26,1601310144028,2,28/09/2020 18:22:24,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,27,40,26.22999995946884,1601310143927,1601310143900,,
102,1601310146932,28/09/2020 16:22:26,1601310144169,2,28/09/2020 18:22:24,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,38,40,37.754999997559935,1601310144068,1601310144030,,
103,1601310147134,28/09/2020 16:22:27,1601310144325,2,28/09/2020 18:22:24,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,52,40,52.29500000132248,1601310144222,1601310144170,,
104,1601310147259,28/09/2020 16:22:27,1601310144493,2,28/09/2020 18:22:24,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,66,40,65.8400000538677,1601310144392,1601310144326,,
105,1601310147431,28/09/2020 16:22:27,1601310144671,2,28/09/2020 18:22:24,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,74,40,73.08500004000962,1601310144570,1601310144496,,
106,1601310147603,28/09/2020 16:22:27,1601310144841,2,28/09/2020 18:22:24,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,68,40,67.68000003648922,1601310144740,1601310144672,,
107,1601310147744,28/09/2020 16:22:27,1601310144983,2,28/09/2020 18:22:24,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,38,40,36.46499995375052,1601310144882,1601310144844,,
108,1601310147933,28/09/2020 16:22:27,1601310145176,2,28/09/2020 18:22:25,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,89,40,87.80999999726191,1601310145074,1601310144985,,
109,1601310148110,28/09/2020 16:22:28,1601310145346,2,28/09/2020 18:22:25,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,65,40,63.85000003501773,1601310145244,1601310145179,,
110,1601310148258,28/09/2020 16:22:28,1601310145506,2,28/09/2020 18:22:25,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,57,40,56.86499999137595,1601310145405,1601310145348,,
111,1601310148398,28/09/2020 16:22:28,1601310145652,2,28/09/2020 18:22:25,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,44,40,43.239999969955534,1601310145551,1601310145507,,
112,1601310148555,28/09/2020 16:22:28,1601310145784,2,28/09/2020 18:22:25,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,30,40,29.559999995399266,1601310145683,1601310145653,,
113,1601310148726,28/09/2020 16:22:28,1601310145971,2,28/09/2020 18:22:25,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,81,40,80.4950000019744,1601310145868,1601310145787,,
114,1601310148867,28/09/2020 16:22:28,1601310146099,2,28/09/2020 18:22:26,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,23,40,22.410000034142286,1601310145997,1601310145974,,
115,1601310149008,28/09/2020 16:22:29,1601310146243,2,28/09/2020 18:22:26,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,42,40,41.83499998180196,1601310146142,1601310146100,,
116,1601310149164,28/09/2020 16:22:29,1601310146395,2,28/09/2020 18:22:26,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,48,40,46.42999998759478,1601310146294,1601310146246,,
117,1601310149320,28/09/2020 16:22:29,1601310146555,2,28/09/2020 18:22:26,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,55,40,54.02999999932945,1601310146453,1601310146398,,
118,1601310149445,28/09/2020 16:22:29,1601310146694,2,28/09/2020 18:22:26,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,35,40,33.924999996088445,1601310146593,1601310146558,,
119,1601310149620,28/09/2020 16:22:29,1601310146852,2,28/09/2020 18:22:26,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,55,40,54.95999997947365,1601310146750,1601310146695,,
120,1601310149773,28/09/2020 16:22:29,1601310147013,2,28/09/2020 18:22:27,26806,3,task-wu2f,,6990378,5c5f046db672de0001fd2b9e,2016669,,complete,,5f720ca3bfe5650da8a65a6d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,58,40,57.435000024270266,1601310146913,1601310146855,,
